#Wave		#Intensity
452.599609	922.859741
451.308594	963.574158
450.019531	963.405762
448.730469	978.742249
447.439453	972.757874
446.148438	897.028259
444.859375	945.298645
443.568359	877.347168
442.277344	844.274841
440.986328	840.255066
439.693359	747.192993
438.402344	791.576416
437.111328	803.048340
435.818359	797.103821
434.525391	767.948730
433.232422	707.859131
431.939453	700.000549
430.646484	721.145142
429.353516	699.755676
428.060547	705.431396
426.767578	685.984497
425.472656	666.544373
424.177734	712.787964
422.884766	699.143921
421.589844	683.573608
420.294922	714.344604
419.000000	706.498291
417.703125	725.674561
416.408203	758.351563
415.113281	845.037781
413.816406	869.966553
412.519531	908.387024
411.224609	1095.272827
409.927734	1361.139648
408.630859	1852.445068
407.333984	2596.052734
406.035156	3593.757080
404.738281	4111.386230
403.439453	4099.108887
402.142578	3131.571289
400.843750	2204.810303
399.544922	1432.394409
398.246094	1129.930542
396.947266	962.293579
395.648438	896.700562
394.349609	794.576111
393.048828	775.201172
391.750000	786.604858
390.449219	769.160950
389.148438	936.289429
387.847656	1316.726685
386.546875	1927.657715
385.246094	2330.846680
383.945313	2399.602051
382.644531	1667.325684
381.341797	1179.214966
380.041016	985.067200
378.738281	850.503479
377.435547	827.320007
376.132813	840.609436
374.830078	788.652832
373.527344	794.270142
372.224609	717.403320
370.919922	721.113281
369.617188	711.399292
368.312500	630.752930
367.007813	653.644470
365.703125	670.778503
364.398438	626.588867
363.093750	599.657288
361.789063	607.214172
360.484375	605.192505
359.177734	578.278748
357.873047	566.690369
356.566406	583.818420
355.259766	570.319275
353.953125	572.132690
352.646484	594.990173
