#Wave		#Intensity
452.599609	1157.452271
451.308594	1180.717651
450.019531	1106.850464
448.730469	1162.862061
447.439453	1069.646118
446.148438	1019.086060
444.859375	1015.033752
443.568359	987.741821
442.277344	983.696350
440.986328	1020.309753
439.693359	911.730286
438.402344	913.506287
437.111328	882.385681
435.818359	940.272949
434.525391	882.077087
433.232422	870.318604
431.939453	845.028259
430.646484	844.880493
429.353516	811.871277
428.060547	831.056152
426.767578	803.857849
425.472656	832.697449
424.177734	822.893433
422.884766	872.964233
421.589844	863.156494
420.294922	853.352173
419.000000	874.436401
417.703125	847.263611
416.408203	895.356567
415.113281	985.877441
413.816406	1076.366577
412.519531	1170.681396
411.224609	1365.234497
409.927734	1627.198120
408.630859	2187.851318
407.333984	3116.419678
406.035156	3930.972900
404.738281	4508.268066
403.439453	4089.477295
402.142578	3029.496826
400.843750	2070.018311
399.544922	1455.497559
398.246094	1191.528076
396.947266	1033.503296
395.648438	996.761536
394.349609	931.173950
393.048828	929.087280
391.750000	892.382996
390.449219	944.145081
389.148438	1201.603516
387.847656	1606.983276
386.546875	2146.753418
385.246094	2532.609863
383.945313	2178.661865
382.644531	1621.224487
381.341797	1281.003784
380.041016	1082.997803
378.738281	1046.330444
377.435547	977.043823
376.132813	944.246216
374.830078	878.839355
373.527344	892.115051
372.224609	840.167542
370.919922	830.430969
369.617188	780.429932
368.312500	795.630554
367.007813	714.983582
365.703125	707.192200
364.398438	710.900513
363.093750	737.597595
361.789063	695.327271
360.484375	718.187317
359.177734	674.020264
357.873047	704.533997
356.566406	692.925476
355.259766	646.872192
353.953125	696.509399
352.646484	661.950500
