#Wave		#Intensity
1.699584	315.627960
1.699649	396.926056
1.699714	396.857391
1.699779	387.227539
1.699844	391.940308
1.699908	367.977844
1.699973	344.023651
1.700038	449.064301
1.700103	410.774994
1.700168	324.742645
1.700233	339.010895
1.700298	396.239990
1.700363	372.305725
1.700428	424.736938
1.700493	372.177002
1.700558	386.424683
1.700623	343.429230
1.700688	410.136230
1.700753	362.383331
1.700818	367.088074
1.700883	462.355713
1.700948	438.447174
1.701013	405.017059
1.701078	314.429504
1.701143	409.640381
1.701208	428.619385
1.701273	380.929199
1.701338	380.863403
1.701403	356.997772
1.701468	437.841644
1.701534	380.666107
1.701599	428.175415
1.701664	399.561401
1.701729	389.980682
1.701794	470.749054
1.701859	413.617157
1.701925	413.545776
1.701990	370.701172
1.702055	375.388947
1.702120	441.837311
1.702186	441.761078
1.702251	455.932739
1.702316	455.854095
1.702381	360.822235
1.702447	417.722076
1.702512	422.396057
1.702577	446.049194
1.702643	336.851410
1.702708	369.998291
1.702773	445.818481
1.702839	440.999664
1.702904	464.629181
1.702969	407.665527
1.703035	417.074219
1.703100	402.786316
1.703166	407.454742
1.703231	487.914001
1.703297	516.247192
1.703362	411.979492
1.703427	445.050568
1.703493	359.766113
1.703558	468.561951
1.703624	397.499207
1.703689	454.206543
1.703755	425.745300
1.703820	482.428223
1.703886	458.700745
1.703952	482.262054
1.704017	519.996948
1.704083	387.567352
1.704148	453.659241
1.704214	463.030731
1.704280	425.159119
1.704345	415.639557
1.704411	481.681091
1.704476	486.319733
1.704542	476.794556
1.704608	462.552734
1.704674	420.001099
1.704739	476.548431
1.704805	424.574066
1.704871	448.084381
1.704936	457.439026
1.705002	466.790466
1.705068	391.282257
1.705134	372.361206
1.705199	490.112732
1.705265	367.521332
1.705331	452.256165
1.705397	475.729340
1.705463	419.134949
1.705528	400.228607
1.705594	418.990845
1.705660	437.746613
1.705726	456.495941
1.705792	447.006805
1.705858	555.134094
1.705924	413.927155
1.705989	413.856018
1.706056	404.380707
1.706121	451.324127
1.706187	441.845612
1.706253	465.268097
1.706319	479.284790
1.706385	507.390839
1.706451	408.661285
1.706517	460.252045
1.706583	446.086060
1.706649	436.619781
1.706715	478.791077
1.706781	431.776611
1.706847	436.394897
1.706913	455.086426
1.706980	440.935883
1.707046	483.070190
1.707112	492.365692
1.707178	468.839203
1.707244	478.133911
1.707310	454.617950
1.707376	463.911896
1.707443	463.832275
1.707509	571.493225
1.707575	416.837463
1.707641	468.276337
1.707707	421.376404
1.707773	402.579498
1.707840	463.355042
1.707906	486.673340
1.707972	524.019836
1.708038	514.574097
1.708105	463.037292
1.708171	453.605194
1.708237	490.931763
1.708303	490.847595
1.708370	453.371948
1.708436	387.870300
1.708503	499.939880
1.708569	476.496521
1.708635	532.463623
1.708702	466.993347
1.708768	494.928101
1.708834	513.516663
1.708901	429.413055
1.708967	555.341309
1.709034	475.925262
1.709100	471.178619
1.709167	494.419586
1.709233	438.372437
1.709299	466.273804
1.709366	484.841705
1.709432	550.014648
1.709499	470.694641
1.709566	479.933136
1.709632	498.485962
1.709699	517.032410
1.709765	502.972443
1.709832	549.449890
1.709898	544.700256
1.709965	572.535645
1.710032	535.205933
1.710098	507.195313
1.710165	525.718018
1.710231	469.809143
1.710298	502.284210
1.710365	478.948364
1.710431	497.463196
1.710498	497.378082
1.710565	520.531006
1.710631	455.386719
1.710698	613.273132
1.710765	534.199585
1.710832	473.730804
1.710898	547.947815
1.710965	492.140137
1.711032	524.550232
1.711099	510.536835
1.711165	556.854065
1.711232	561.398499
1.711299	510.275055
1.711366	542.654358
